,settlement_date,settlement_period,wind_mw_value,dadf_mw_value,residual_mw_value,bsuos
13428,08/10/2015,39,439.0,43130.0,35019,1.3947
13429,08/10/2015,40,444.912177248085,42814.0,34269,0.84473
13430,08/10/2015,41,445.0,41636.0,33519,0.94399
13431,08/10/2015,42,450.7055313774662,39989.0,31809,0.95234
13432,08/10/2015,43,454.0,38226.0,30100,0.82406
13433,08/10/2015,44,429.6117597883014,36143.0,27977,1.25645
13434,08/10/2015,45,425.0,33952.0,25855,1.11502
13435,08/10/2015,46,436.0139235604439,31502.0,23387,0.67722
13436,08/10/2015,47,448.0,29039.0,20919,0.71256
13437,08/10/2015,48,455.8150798291314,27350.0,19708,0.76324
13438,09/10/2015,1,467.0,26653.0,18497,0.98359
13439,09/10/2015,2,480.42997453903547,25608.0,17939,0.81273
13440,09/10/2015,3,488.0,25558.0,17381,0.82287
13441,09/10/2015,4,491.6423033283131,25919.0,17578,0.82045
13442,09/10/2015,5,493.0,25957.0,17775,0.77906
13443,09/10/2015,6,497.605917218903,25625.0,17489,0.90099
13444,09/10/2015,7,498.0,25390.0,17203,1.06518
13445,09/10/2015,8,501.033001051208,25290.0,17169,1.07725
13446,09/10/2015,9,504.0,25329.0,17136,0.92304
13447,09/10/2015,10,511.8041359009923,25411.0,16810,1.04232
13448,09/10/2015,11,515.0,24689.0,16485,1.1513
13449,09/10/2015,12,515.6153928395466,25772.0,18547,1.38474
13450,09/10/2015,13,525.0,28824.0,20610,1.86269
13451,09/10/2015,14,530.5668638155169,32234.0,24162,1.88217
13452,09/10/2015,15,536.0,35940.0,27715,2.089
13453,09/10/2015,16,529.4073184311223,37677.0,28846,1.62357
13454,09/10/2015,17,523.0,38190.0,29978,1.44655
13455,09/10/2015,18,531.5778358468441,37824.0,29895,1.32209
13456,09/10/2015,19,548.0,38050.0,29813,1.32669
13457,09/10/2015,20,551.9283139612766,37934.0,29448,1.14837
13458,09/10/2015,21,580.0,37353.0,29084,1.13164
13459,09/10/2015,22,608.2361976413794,36990.0,28654,0.78944
13460,09/10/2015,23,628.0,36542.0,28225,0.63796
13461,09/10/2015,24,666.4835511018053,36376.0,28119,0.58614
13462,09/10/2015,25,682.0,36384.0,28013,0.44922
13463,09/10/2015,26,741.8460503352575,36014.0,27597,0.51262
13464,09/10/2015,27,743.0,35614.0,27182,0.59303
13465,09/10/2015,28,740.6160181404243,35247.0,26922,0.64586
13466,09/10/2015,29,715.0,35066.0,26662,0.78784
13467,09/10/2015,30,702.122984343388,34699.0,26441,0.89305
13468,09/10/2015,31,691.0,34600.0,26220,0.65714
13469,09/10/2015,32,687.0130914827573,35114.0,26923,0.95414
13470,09/10/2015,33,670.0,35985.0,27626,1.16801
13471,09/10/2015,34,663.3882509175143,37255.0,28719,1.33996
13472,09/10/2015,35,639.0,38140.0,29812,1.37642
13473,09/10/2015,36,638.033506618889,38410.0,30377,1.30918
13474,09/10/2015,37,619.0,39250.0,30942,1.25331
13475,09/10/2015,38,613.3405555525792,41110.0,31888,1.54034
13476,09/10/2015,39,607.0,41130.0,32834,1.38854
13477,09/10/2015,40,634.8110755941278,39941.0,31534,1.03031
13478,09/10/2015,41,648.0,38571.0,30234,0.7026
13479,09/10/2015,42,676.6083734678347,36964.0,28782,0.85844
13480,09/10/2015,43,696.0,35715.0,27330,0.66387
13481,09/10/2015,44,690.7101512321908,33985.0,25655,0.5983
13482,09/10/2015,45,576.0,32246.0,23981,0.43764
13483,09/10/2015,46,579.0247587501485,30562.0,22172,0.80163
13484,09/10/2015,47,582.0,28635.0,20364,1.27247
13485,09/10/2015,48,583.4453507170454,26950.0,19342,1.44788
13486,10/10/2015,1,594.0,26603.0,18320,1.46063
13487,10/10/2015,2,602.6809630411658,25604.0,17692,1.23108
13488,10/10/2015,3,603.0,25356.0,17064,1.15125
13489,10/10/2015,4,603.9275118827434,25152.0,16756,0.89207
13490,10/10/2015,5,621.0,24759.0,16449,0.84173
13491,10/10/2015,6,632.2372007613037,24292.0,16119,0.87978
13492,10/10/2015,7,638.0,24116.0,15789,0.80754
13493,10/10/2015,8,651.4235518462964,23896.0,15592,0.68713
13494,10/10/2015,9,655.0,23739.0,15395,0.68973
13495,10/10/2015,10,696.5516554212697,23614.0,14754,0.7679
13496,10/10/2015,11,702.0,22504.0,14113,0.98667
13497,10/10/2015,12,739.8325740352127,23029.0,15080,1.02147
13498,10/10/2015,13,756.0,24493.0,16048,1.31333
13499,10/10/2015,14,779.7885327065317,25853.0,17580,0.91436
13500,10/10/2015,15,817.0,27619.0,19113,1.24779
13501,10/10/2015,16,821.2999474115024,29141.0,20810,1.33897
13502,10/10/2015,17,823.0,31020.0,22508,1.49911
13503,10/10/2015,18,829.8964093451461,32480.0,23744,1.78913
13504,10/10/2015,19,915.0,33585.0,24981,2.03998
13505,10/10/2015,20,922.306127219359,33851.0,25094,1.56545
13506,10/10/2015,21,1024.0,33920.0,25207,1.76503
13507,10/10/2015,22,1098.8825777273096,33180.0,24715,1.35624
13508,10/10/2015,23,1115.0,33028.0,24224,1.43329
13509,10/10/2015,24,1203.2525788553844,32845.0,23991,1.54407
13510,10/10/2015,25,1211.0,32658.0,23758,1.62425
13511,10/10/2015,26,1260.3147531628501,32323.0,23231,1.50081
13512,10/10/2015,27,1320.0,31714.0,22705,1.49691
13513,10/10/2015,28,1355.9297107405112,31253.0,22244,1.31904
13514,10/10/2015,29,1360.0,30833.0,21784,1.45561
13515,10/10/2015,30,1399.4311771154203,30364.0,21505,1.41496
13516,10/10/2015,31,1404.0,30320.0,21227,1.58182
13517,10/10/2015,32,1407.0977815481376,30744.0,21843,1.62396
13518,10/10/2015,33,1458.0,31606.0,22459,1.44559
13519,10/10/2015,34,1479.2125635351945,32829.0,23800,1.74677
13520,10/10/2015,35,1530.0,34360.0,25141,1.86625
13521,10/10/2015,36,1534.0394301300578,35398.0,26083,1.6194
13522,10/10/2015,37,1610.0,36324.0,27025,1.30579
13523,10/10/2015,38,1676.531542105793,38210.0,27881,1.8127
13524,10/10/2015,39,1698.0,38125.0,28738,1.47293
13525,10/10/2015,40,1747.2974411649498,36878.0,27341,1.05739
13526,10/10/2015,41,1826.0,35459.0,25944,0.88234
13527,10/10/2015,42,1917.9081232529682,34143.0,24534,1.18857
13528,10/10/2015,43,1960.0,32773.0,23124,1.17661
13529,10/10/2015,44,2183.815748643781,31454.0,21751,1.14222
13530,10/10/2015,45,2215.0,30282.0,20378,1.04024
13531,10/10/2015,46,2173.1640870441147,28818.0,18863,0.73172
13532,10/10/2015,47,2166.0,27204.0,17349,1.02774
13533,10/10/2015,48,2153.657836757486,25630.0,16302,1.16693
13534,11/10/2015,1,2117.0,25070.0,15255,1.06327
13535,11/10/2015,2,2105.2144339413317,24340.0,15013,1.39635
13536,11/10/2015,3,2074.0,24544.0,14772,1.27724
13537,11/10/2015,4,2047.3713423954996,24500.0,14577,1.67683
13538,11/10/2015,5,2021.0,24101.0,14382,1.46646
13539,11/10/2015,6,2008.3785307608248,23600.0,13960,1.41526
13540,11/10/2015,7,1970.0,23207.0,13539,1.33937
13541,11/10/2015,8,1968.6208244582556,22959.0,13408,1.28379
13542,11/10/2015,9,1930.0,22906.0,13278,1.26038
13543,11/10/2015,10,1993.0283291559103,22751.0,12458,1.27453
13544,11/10/2015,11,2000.0,21337.0,11639,1.33966
13545,11/10/2015,12,2032.4458431188714,21577.0,12108,1.36362
13546,11/10/2015,13,2072.0,22348.0,12578,1.38551
13547,11/10/2015,14,2116.8564958961497,23239.0,13504,1.50704
13548,11/10/2015,15,2144.0,24273.0,14431,1.13584
13549,11/10/2015,16,2137.4153162552357,25184.0,15737,1.23064
13550,11/10/2015,17,2135.0,26876.0,17043,1.0025
13551,11/10/2015,18,2164.5561981871415,28210.0,18299,0.95843
13552,11/10/2015,19,2173.0,29427.0,19556,1.00258
13553,11/10/2015,20,2191.7051332511364,30219.0,20207,0.92075
13554,11/10/2015,21,2213.0,30770.0,20859,0.77443
13555,11/10/2015,22,2189.7741642226583,30865.0,20968,0.63123
13556,11/10/2015,23,2145.0,30920.0,21077,0.51001
13557,11/10/2015,24,2109.6367375532373,30917.0,21104,0.63983
13558,11/10/2015,25,2078.0,30907.0,21131,0.83437
13559,11/10/2015,26,2050.7746957679224,30673.0,20838,0.93449
13560,11/10/2015,27,2016.0,30259.0,20545,0.94705
13561,11/10/2015,28,1969.5858404439437,29789.0,20260,0.60172
13562,11/10/2015,29,1891.0,29565.0,19976,0.45603
13563,11/10/2015,30,1806.1413074615984,29340.0,20111,0.49439
13564,11/10/2015,31,1776.0,29721.0,20247,0.60728
13565,11/10/2015,32,1766.8776327825053,30271.0,21082,0.64504
13566,11/10/2015,33,1669.0,31284.0,21917,0.72112
13567,11/10/2015,34,1656.1178112412308,32512.0,23123,1.06291
13568,11/10/2015,35,1635.0,33663.0,24330,1.0138
13569,11/10/2015,36,1605.4817897800076,34510.0,25783,1.30604
13570,11/10/2015,37,1605.0,36539.0,27236,1.54421
13571,11/10/2015,38,1591.2397424381816,38598.0,28314,2.30887
13572,11/10/2015,39,1579.0,38670.0,29393,1.89787
13573,11/10/2015,40,1522.8841449005909,37484.0,28402,1.26619
13574,11/10/2015,41,1505.0,36615.0,27412,1.42912
13575,11/10/2015,42,1469.6462515666717,35227.0,26134,1.0494
13576,11/10/2015,43,1435.0,33989.0,24856,0.99878
13577,11/10/2015,44,1386.5786926461349,32396.0,23486,0.98919
13578,11/10/2015,45,1177.0,30992.0,22117,0.98952
13579,11/10/2015,46,1146.6408791179167,29173.0,20273,0.65717
13580,11/10/2015,47,1011.0,27138.0,18429,0.91292
13581,11/10/2015,48,1010.7361667382374,25490.0,17107,0.75908
13582,12/10/2015,1,865.0,24663.0,15785,0.85094
13583,12/10/2015,2,743.3939687180871,23847.0,15680,0.88968
13584,12/10/2015,3,741.0,24330.0,15576,1.21485
13585,12/10/2015,4,728.6153618958136,24590.0,15699,1.21019
13586,12/10/2015,5,684.0,24520.0,15823,1.10718
13587,12/10/2015,6,676.3375350734289,24346.0,15750,0.95208
13588,12/10/2015,7,633.0,24323.0,15677,0.81334
13589,12/10/2015,8,624.5310777580945,24317.0,15783,0.99678
13590,12/10/2015,9,583.0,24485.0,15889,0.91473
13591,12/10/2015,10,601.5066480456379,24603.0,15612,0.93372
13592,12/10/2015,11,611.0,23959.0,15335,0.95232
13593,12/10/2015,12,636.6058870749946,25304.0,17580,1.55069
13594,12/10/2015,13,643.0,28482.0,19826,1.58033
13595,12/10/2015,14,670.0149245813644,32088.0,23839,1.95579
13596,12/10/2015,15,680.0,36545.0,27852,1.85404
13597,12/10/2015,16,698.071301269547,38294.0,28900,1.67095
13598,12/10/2015,17,699.0,38660.0,29948,2.02528
13599,12/10/2015,18,717.6021118009446,38380.0,29939,1.90938
13600,12/10/2015,19,718.0,38661.0,29930,1.83626
13601,12/10/2015,20,721.1192956787145,38673.0,29974,1.58129
13602,12/10/2015,21,739.0,38770.0,30018,1.26673
13603,12/10/2015,22,742.9357186211566,37640.0,29290,0.77681
13604,12/10/2015,23,750.0,37325.0,28562,0.61039
13605,12/10/2015,24,760.578962374799,37094.0,28414,0.52819
13606,12/10/2015,25,767.0,37046.0,28266,0.42687
13607,12/10/2015,26,778.8251991042272,36656.0,27928,0.40585
13608,12/10/2015,27,791.0,36394.0,27590,0.45171
13609,12/10/2015,28,825.7732327340143,36094.0,27377,0.18923
13610,12/10/2015,29,889.0,36067.0,27165,0.19724
13611,12/10/2015,30,895.2571055028809,35951.0,27003,0.15711
13612,12/10/2015,31,1005.0,35860.0,26842,0.19781
13613,12/10/2015,32,1017.2584875882798,36633.0,27714,0.55699
13614,12/10/2015,33,1133.0,37733.0,28587,0.52489
13615,12/10/2015,34,1190.5875626982247,38877.0,29620,0.6024
13616,12/10/2015,35,1233.0,39900.0,30654,0.60125
13617,12/10/2015,36,1270.5148914115211,41268.0,32249,0.65304
13618,12/10/2015,37,1354.0,43212.0,33845,0.8119
13619,12/10/2015,38,1370.2253577189108,44240.0,33934,1.4241
13620,12/10/2015,39,1489.0,43525.0,34023,1.23262
13621,12/10/2015,40,1475.15575701608,42367.0,32891,1.05902
13622,12/10/2015,41,1473.0,41246.0,31760,0.80128
13623,12/10/2015,42,1466.852419603416,39643.0,30214,0.84694
13624,12/10/2015,43,1459.0,38141.0,28669,0.53225
13625,12/10/2015,44,1458.4087314819865,36141.0,26728,0.57533
13626,12/10/2015,45,1315.0,34116.0,24788,0.46235
13627,12/10/2015,46,1326.344844106202,31810.0,22520,0.44174
13628,12/10/2015,47,1332.0,29597.0,20252,0.68182
13629,12/10/2015,48,1334.6142046953241,27560.0,18914,0.81048
13630,13/10/2015,1,1355.0,27001.0,17576,0.65726
13631,13/10/2015,2,1375.831278076209,26294.0,17115,0.55905
13632,13/10/2015,3,1379.0,26103.0,16654,0.59023
13633,13/10/2015,4,1388.647068756544,26300.0,16617,0.68595
13634,13/10/2015,5,1464.0,26115.0,16581,0.53406
13635,13/10/2015,6,1483.5853639645538,25746.0,16280,0.55777
13636,13/10/2015,7,1552.0,25601.0,15979,0.65537
13637,13/10/2015,8,1552.493240431065,25502.0,15846,0.86364
13638,13/10/2015,9,1639.0,25423.0,15714,0.97292
13639,13/10/2015,10,1646.4278076546816,25482.0,15574,1.1473
13640,13/10/2015,11,1710.0,25215.0,15435,0.78953
13641,13/10/2015,12,1762.16050766456,26445.0,17675,1.12706
13642,13/10/2015,13,1780.0,29766.0,19916,1.15723
13643,13/10/2015,14,1781.6034473777127,33534.0,23541,1.0222
13644,13/10/2015,15,1850.0,37086.0,27166,1.43312
13645,13/10/2015,16,1841.7994406644716,38858.0,28282,1.39792
13646,13/10/2015,17,1841.0,39310.0,29399,1.27142
13647,13/10/2015,18,1839.4929613859429,38777.0,29309,1.00519
13648,13/10/2015,19,1830.0,39120.0,29220,1.07979
13649,13/10/2015,20,1825.1289283149692,38983.0,28955,1.03869
13650,13/10/2015,21,1814.0,38575.0,28691,1.3388
13651,13/10/2015,22,1788.0527019381539,38260.0,28426,0.9031
13652,13/10/2015,23,1783.0,38015.0,28162,1.16039
13653,13/10/2015,24,1748.4305586670773,37582.0,27929,0.96829
13654,13/10/2015,25,1746.0,37513.0,27697,1.06185
13655,13/10/2015,26,1725.723246322877,37367.0,27613,1.05799
13656,13/10/2015,27,1714.0,37313.0,27529,1.97897
13657,13/10/2015,28,1714.1324233654668,37250.0,27535,1.6917
13658,13/10/2015,29,1715.0,37327.0,27542,1.98965
13659,13/10/2015,30,1715.0,37366.0,27622,1.85743
13660,13/10/2015,31,1715.0,37487.0,27702,1.61587
13661,13/10/2015,32,1717.411689800007,38169.0,28634,1.78676
13662,13/10/2015,33,1718.0,39354.0,29566,1.94531
13663,13/10/2015,34,1755.4976846335258,40434.0,30548,2.09219
13664,13/10/2015,35,1760.0,41360.0,31530,1.87982
13665,13/10/2015,36,1769.1192816462399,41982.0,32273,1.77958
13666,13/10/2015,37,1803.0,42890.0,33017,1.88849
13667,13/10/2015,38,1816.1140901005906,44593.0,34029,1.7132
13668,13/10/2015,39,1849.0,44960.0,35041,1.23727
13669,13/10/2015,40,1848.4753555925786,44002.0,33866,1.51916
13670,13/10/2015,41,1848.0,42609.0,32691,1.40995
13671,13/10/2015,42,1849.591221869328,40936.0,30924,1.22677
13672,13/10/2015,43,1851.0,39078.0,29157,1.5081
13673,13/10/2015,44,1754.3878056810738,36864.0,27094,1.25575
13674,13/10/2015,45,1470.0,34571.0,25031,0.99055
13675,13/10/2015,46,1464.611714637102,32163.0,22703,0.73301
13676,13/10/2015,47,1406.0,29852.0,20376,1.30423
13677,13/10/2015,48,1390.414413387099,27910.0,19222,1.22162
13678,14/10/2015,1,1353.0,27545.0,18069,1.04821
13679,14/10/2015,2,1305.7210733840284,26819.0,17644,0.93322
13680,14/10/2015,3,1304.0,26647.0,17220,1.08788
13681,14/10/2015,4,1354.1935871676374,27049.0,17258,1.07634
13682,14/10/2015,5,1425.0,26844.0,17296,1.07293
13683,14/10/2015,6,1494.4645762369244,26368.0,16846,1.19404
13684,14/10/2015,7,1539.0,26058.0,16396,1.0022
13685,14/10/2015,8,1655.333805382325,25849.0,16146,0.86524
13686,14/10/2015,9,1657.0,25676.0,15896,0.85791
13687,14/10/2015,10,1792.5730914073786,25803.0,15746,0.95883
13688,14/10/2015,11,1823.0,25542.0,15596,0.96067
13689,14/10/2015,12,1933.785717218981,26684.0,17662,1.31629
13690,14/10/2015,13,1982.0,29834.0,19729,1.58561
13691,14/10/2015,14,2064.743656340919,33158.0,23428,0.90698
13692,14/10/2015,15,2134.0,37384.0,27127,1.66237
13693,14/10/2015,16,2129.4016289128376,39270.0,28286,1.9841
13694,14/10/2015,17,2111.0,39680.0,29446,1.36352
13695,14/10/2015,18,2118.6772768873593,39403.0,29370,0.94278
13696,14/10/2015,19,2166.0,39583.0,29294,1.03336
13697,14/10/2015,20,2209.2543673916052,39720.0,29112,0.84487
13698,14/10/2015,21,2221.0,39274.0,28930,0.82728
13699,14/10/2015,22,2222.632455440992,38960.0,28649,0.58294
13700,14/10/2015,23,2265.0,38757.0,28369,0.43405
13701,14/10/2015,24,2296.126286075898,38632.0,28366,0.32731
13702,14/10/2015,25,2310.0,38797.0,28364,0.78631
13703,14/10/2015,26,2353.402017676566,38541.0,28102,0.68147
13704,14/10/2015,27,2362.0,38326.0,27841,0.63157
13705,14/10/2015,28,2359.3591145349346,38174.0,27723,0.81197
13706,14/10/2015,29,2357.0,38085.0,27605,0.66911
13707,14/10/2015,30,2355.9339048657193,37911.0,27474,0.74454
13708,14/10/2015,31,2353.0,37820.0,27344,0.83149
13709,14/10/2015,32,2349.619480017422,38587.0,28315,0.87959
13710,14/10/2015,33,2349.0,39759.0,29287,1.11465
13711,14/10/2015,34,2345.404074602683,40855.0,30347,1.49541
13712,14/10/2015,35,2340.0,41870.0,31407,1.53063
13713,14/10/2015,36,2338.3428299132097,42808.0,32535,1.49278
13714,14/10/2015,37,2334.0,44121.0,33664,1.20919
13715,14/10/2015,38,2331.7713511689303,44970.0,33659,1.44354
13716,14/10/2015,39,2331.0,44109.0,33655,1.58041
13717,14/10/2015,40,2298.2451549339958,42790.0,32295,1.42491
13718,14/10/2015,41,2245.0,41304.0,30936,1.25742
13719,14/10/2015,42,2229.4417189776714,39959.0,29431,1.14929
13720,14/10/2015,43,2154.0,38204.0,27927,1.04836
13721,14/10/2015,44,2124.6013665363735,36094.0,25949,1.1587
13722,14/10/2015,45,1972.0,34066.0,23971,1.00261
13723,14/10/2015,46,1884.391686177765,31787.0,21786,0.76307
13724,14/10/2015,47,1835.0,29559.0,19601,0.71226
13725,14/10/2015,48,1824.0921025401444,27820.0,18457,0.51659
13726,15/10/2015,1,1704.0,27152.0,17313,0.94216
13727,15/10/2015,2,1628.1563339674758,26323.0,17000,0.8816
13728,15/10/2015,3,1578.0,26401.0,16688,1.03413
13729,15/10/2015,4,1534.0549880105184,26798.0,16862,1.52302
13730,15/10/2015,5,1482.0,26653.0,17036,1.41107
13731,15/10/2015,6,1458.9833272722003,26370.0,16815,1.23948
13732,15/10/2015,7,1385.0,26115.0,16595,1.31818
13733,15/10/2015,8,1371.2388505173556,25912.0,16431,1.31236
13734,15/10/2015,9,1294.0,25697.0,16268,1.1388
13735,15/10/2015,10,1271.6076744755048,25695.0,16192,1.25134
13736,15/10/2015,11,1247.0,25498.0,16116,1.51625
13737,15/10/2015,12,1229.9138542962107,26684.0,18379,1.57458
13738,15/10/2015,13,1200.0,29978.0,20643,2.16032
13739,15/10/2015,14,1156.0440949342421,33643.0,24461,2.05327
13740,15/10/2015,15,1156.0,37570.0,28279,2.52045
13741,15/10/2015,16,1135.1669156642356,39149.0,29315,2.88906
13742,15/10/2015,17,1124.0,39610.0,30351,2.19281
13743,15/10/2015,18,1117.9022215472387,39555.0,30516,1.44181
13744,15/10/2015,19,1083.0,39900.0,30682,2.28652
13745,15/10/2015,20,1067.626296116287,39677.0,30508,2.13548
13746,15/10/2015,21,1048.0,39517.0,30334,1.7097
13747,15/10/2015,22,1057.0467979260031,39380.0,30051,1.46228
13748,15/10/2015,23,1058.0,38961.0,29768,2.15228
13749,15/10/2015,24,1065.6188873194253,38666.0,29505,1.73117
13750,15/10/2015,25,1075.0,38453.0,29243,1.61677
13751,15/10/2015,26,1085.0167435716617,38184.0,28999,1.342
13752,15/10/2015,27,1093.0,37984.0,28756,1.29755
13753,15/10/2015,28,1135.1604474351534,37940.0,28761,1.04045
13754,15/10/2015,29,1213.0,38115.0,28767,1.21776
13755,15/10/2015,30,1244.9958891137026,38088.0,28666,1.26783
13756,15/10/2015,31,1345.0,38046.0,28566,1.22779
13757,15/10/2015,32,1416.93007843669,38727.0,29396,1.33206
13758,15/10/2015,33,1489.0,39851.0,30227,1.57969
13759,15/10/2015,34,1608.9178818552105,41050.0,31248,1.66047
13760,15/10/2015,35,1636.0,42040.0,32269,1.51266
13761,15/10/2015,36,1650.0596388899544,42792.0,32979,1.50717
13762,15/10/2015,37,1790.0,43615.0,33690,1.71987
13763,15/10/2015,38,1864.8001103526917,44950.0,33944,2.5318
13764,15/10/2015,39,1947.0,44280.0,34198,1.90822
13765,15/10/2015,40,2000.6181777268866,43193.0,33019,1.20453
13766,15/10/2015,41,2011.0,41987.0,31841,1.16135
13767,15/10/2015,42,2035.688659908972,40268.0,30144,1.2914
13768,15/10/2015,43,2075.0,38658.0,28448,0.95652
13769,15/10/2015,44,2194.9656709862256,36533.0,26040,1.00391
13770,15/10/2015,45,2469.0,34236.0,23632,0.75896
13771,15/10/2015,46,2475.0363318319796,31904.0,21303,0.71268
13772,15/10/2015,47,2486.0,29595.0,18974,0.72561
13773,15/10/2015,48,2490.110818383595,27880.0,17743,1.07337
13774,16/10/2015,1,2501.0,27149.0,16512,1.18013
13775,16/10/2015,2,2503.8485202462084,26353.0,16243,1.03475
13776,16/10/2015,3,2515.0,26625.0,15974,1.05463
13777,16/10/2015,4,2515.6953364391434,26995.0,16043,1.01784
13778,16/10/2015,5,2517.0,26765.0,16112,0.89814
13779,16/10/2015,6,2516.2676817098463,26314.0,15710,0.69862
13780,16/10/2015,7,2516.0,25961.0,15309,0.83029
13781,16/10/2015,8,2516.8493349361215,25764.0,15189,0.92261
13782,16/10/2015,9,2518.0,25724.0,15070,0.95565
13783,16/10/2015,10,2522.3076845193373,25705.0,14977,0.92956
13784,16/10/2015,11,2524.0,25545.0,14885,1.30793
13785,16/10/2015,12,2531.8499102235837,26643.0,16994,1.14148
13786,16/10/2015,13,2534.0,29774.0,19104,0.93771
13787,16/10/2015,14,2535.4571082595608,33267.0,22744,0.98607
13788,16/10/2015,15,2541.0,37061.0,26384,1.38572
13789,16/10/2015,16,2504.082553004523,38817.0,27529,1.78371
13790,16/10/2015,17,2500.0,39310.0,28674,1.98044
13791,16/10/2015,18,2485.296593304207,39154.0,28850,1.67844
13792,16/10/2015,19,2448.0,39610.0,29026,1.9268
13793,16/10/2015,20,2423.5146284955954,39586.0,28785,2.24598
13794,16/10/2015,21,2395.0,39075.0,28544,3.11159
13795,16/10/2015,22,2361.1294794588225,38790.0,28201,3.43869
13796,16/10/2015,23,2357.0,38351.0,27858,3.57778
13797,16/10/2015,24,2353.4131990034266,38208.0,27825,3.01357
13798,16/10/2015,25,2319.0,38248.0,27793,2.99129
13799,16/10/2015,26,2313.524303420606,37889.0,27434,2.10049
13800,16/10/2015,27,2288.0,37499.0,27075,1.93773
13801,16/10/2015,28,2292.5494228360403,37142.0,26809,1.65022
13802,16/10/2015,29,2303.0,36982.0,26543,1.58785
13803,16/10/2015,30,2305.315629152449,36624.0,26319,1.3862
13804,16/10/2015,31,2318.0,36550.0,26096,1.48951
13805,16/10/2015,32,2327.7821472540763,37054.0,26778,1.48503
13806,16/10/2015,33,2337.0,37933.0,27460,2.00269
13807,16/10/2015,34,2299.636971146212,39230.0,28572,2.70169
13808,16/10/2015,35,2299.0,40120.0,29685,2.15044
13809,16/10/2015,36,2269.1290724942405,40309.0,30189,2.70172
13810,16/10/2015,37,2265.0,41094.0,30693,1.98624
13811,16/10/2015,38,2257.4394961671933,42940.0,31583,1.36404
13812,16/10/2015,39,2231.0,42840.0,32473,1.01173
13813,16/10/2015,40,2177.0298061200856,41473.0,31049,1.04715
13814,16/10/2015,41,2166.0,39928.0,29626,0.69213
13815,16/10/2015,42,2121.424739680153,38146.0,28068,0.82383
13816,16/10/2015,43,2096.0,36743.0,26511,0.90912
13817,16/10/2015,44,2548.5827983330328,34855.0,24340,0.88555
13818,16/10/2015,45,2664.0,32970.0,22170,0.95673
13819,16/10/2015,46,2562.7216343370383,31151.0,20303,0.98359
13820,16/10/2015,47,2525.0,29097.0,18436,1.03668
13821,16/10/2015,48,2398.1239522051656,27300.0,17386,1.5814
13822,17/10/2015,1,2380.0,26852.0,16336,1.77728
13823,17/10/2015,2,2351.5730653555315,26002.0,15985,1.92577
13824,17/10/2015,3,2230.0,26001.0,15635,1.50363
13825,17/10/2015,4,2127.8340612589,26198.0,15593,1.52802
13826,17/10/2015,5,2120.0,25808.0,15552,1.50626
13827,17/10/2015,6,2095.0904765873347,25331.0,15175,1.17052
13828,17/10/2015,7,2006.0,24941.0,14799,1.09029
13829,17/10/2015,8,1983.1177873163585,24569.0,14594,0.84675
13830,17/10/2015,9,1895.0,24421.0,14390,0.66556
13831,17/10/2015,10,1842.3507657279333,24327.0,13954,0.63484
13832,17/10/2015,11,1842.0,23496.0,13518,0.76955
13833,17/10/2015,12,1833.1155482912577,23995.0,14528,0.79065
13834,17/10/2015,13,1796.0,25470.0,15538,0.97754
13835,17/10/2015,14,1768.9000551175454,26830.0,17128,1.43995
13836,17/10/2015,15,1752.0,28607.0,18719,1.12239
13837,17/10/2015,16,1692.0620108432283,30123.0,20456,0.79078
13838,17/10/2015,17,1672.0,32001.0,22193,0.8263
13839,17/10/2015,18,1599.0548262607394,33440.0,23517,1.17128
13840,17/10/2015,19,1586.0,34564.0,24842,1.47489
13841,17/10/2015,20,1579.2340673960662,34823.0,25040,1.32538
13842,17/10/2015,21,1505.0,34880.0,25239,1.32045
13843,17/10/2015,22,1493.9929318609616,34340.0,24941,1.78679
13844,17/10/2015,23,1449.0,34229.0,24644,2.03107
13845,17/10/2015,24,1425.28229350107,34085.0,24527,1.75155
13846,17/10/2015,25,1391.0,33937.0,24410,1.75511
13847,17/10/2015,26,1377.3067032452054,33634.0,23991,1.28564
13848,17/10/2015,27,1336.0,33044.0,23572,1.28563
13849,17/10/2015,28,1335.9364028286059,32607.0,23157,1.13626
13850,17/10/2015,29,1334.0,32212.0,22742,0.99526
13851,17/10/2015,30,1333.0023839249934,31764.0,22517,1.05175
13852,17/10/2015,31,1332.0,31760.0,22292,1.20537
13853,17/10/2015,32,1331.607059102254,32198.0,22960,1.06669
13854,17/10/2015,33,1331.0,33096.0,23629,0.93402
13855,17/10/2015,34,1305.1970848905858,34372.0,25083,0.97177
13856,17/10/2015,35,1296.0,35970.0,26538,0.87914
13857,17/10/2015,36,1270.0436092093585,37143.0,27671,1.02574
13858,17/10/2015,37,1262.0,38202.0,28804,1.32077
13859,17/10/2015,38,1249.387628320507,40280.0,29786,1.36399
13860,17/10/2015,39,1226.0,40130.0,30768,1.08816
13861,17/10/2015,40,1192.1457844720653,38758.0,29335,0.99884
13862,17/10/2015,41,1171.0,37209.0,27902,0.85226
13863,17/10/2015,42,1133.690337979143,35773.0,26466,0.94354
13864,17/10/2015,43,1117.0,34284.0,25031,0.85727
13865,17/10/2015,44,1133.6226004166515,32854.0,23622,0.71342
13866,17/10/2015,45,1229.0,31579.0,22214,0.68416
13867,17/10/2015,46,1112.2641563927084,30005.0,20628,0.32641
13868,17/10/2015,47,1102.0,28280.0,19042,0.86038
